t_ms,ax_mps2,ay_mps2,az_mps2
11336,0.4315,-0.5884,9.7282
11356,0.4315,-0.5099,9.7674
11376,0.4707,-0.6276,9.7674
11396,0.4315,-0.5884,9.7282
11416,0.4315,-0.5884,9.7674
11436,0.3530,-0.5884,9.8067
11456,0.4315,-0.6276,9.8067
11476,0.3923,-0.5884,9.8067
11496,0.3923,-0.5884,9.7282
11516,0.3923,-0.5492,9.8067
11536,0.3923,-0.5884,9.8067
11556,0.4315,-0.5884,9.7674
11576,0.3923,-0.6276,9.8067
11596,0.3530,-0.5492,9.7674
11616,0.3530,-0.5492,9.8067
11636,0.3923,-0.5884,9.7674
11656,0.3530,-0.5884,9.7674
11676,0.4315,-0.5884,9.7674
11696,0.3923,-0.5884,9.8067
11716,0.4315,-0.5884,9.7674
11736,0.3923,-0.5492,9.7674
11756,0.3923,-0.5884,9.7674
11776,0.4315,-0.5884,9.7282
11796,0.3923,-0.5492,9.7282
11816,0.4315,-0.5884,9.7282
11836,0.4315,-0.6276,9.7674
11856,0.4707,-0.6276,9.8067
11876,0.4707,-0.6669,9.8067
11896,0.3923,-0.5884,9.7674
11916,0.3923,-0.5884,9.8067
11936,0.3923,-0.5492,9.7674
11956,0.4315,-0.5884,9.7674
11976,0.3923,-0.5884,9.8067
11996,0.3923,-0.5492,9.8459
12016,0.3923,-0.5492,9.8067
12036,0.4315,-0.5492,9.7674
12056,0.3923,-0.5884,9.7282
12076,0.4315,-0.5884,9.7282
12096,0.4315,-0.5884,9.7282
12116,0.3923,-0.5884,9.7282
12136,0.4315,-0.5884,9.7282
12156,0.4315,-0.5884,9.7674
12176,0.3923,-0.6276,9.7674
12196,0.4315,-0.5492,9.7674
12216,0.3530,-0.5884,9.7674
12236,0.4315,-0.6276,9.7674
12256,0.3923,-0.6276,9.7674
12276,0.4707,-0.5884,9.7282
12296,0.4315,-0.6276,9.7282
12316,0.3530,-0.5492,9.7674
12336,0.3923,-0.5492,9.7674
12356,0.3923,-0.5884,9.7282
12376,0.4315,-0.5884,9.8459
12396,0.4707,-0.6276,9.7282
12416,0.4315,-0.6276,9.7282
12436,0.3923,-0.5492,9.7282
12456,0.4315,-0.5884,9.7282
12476,0.4315,-0.6276,9.7282
12496,0.4315,-0.5884,9.7674
12516,0.4707,-0.6276,9.7282
12536,0.4315,-0.5884,9.7674
12556,0.3530,-0.5492,9.7282
12576,0.3923,-0.5884,9.6890
12596,0.4315,-0.5884,9.6890
12616,0.3923,-0.6276,9.7282
12636,0.4315,-0.6276,9.7282
12656,0.3923,-0.6276,9.7282
12676,0.4315,-0.5884,9.7674
12696,0.4315,-0.5884,9.7282
12716,0.3923,-0.5492,9.7282
12736,0.3923,-0.5492,9.7674
12756,0.3923,-0.5884,9.7282
12776,0.4315,-0.6276,9.7674
12796,0.4315,-0.6276,9.7282
12816,0.4315,-0.6276,9.6890
12836,0.4315,-0.5884,9.8067
12856,0.4315,-0.6276,9.7282
12876,0.3923,-0.5884,9.7282
12896,0.4315,-0.5884,9.7674
12916,0.3923,-0.5492,9.7282
12936,0.4315,-0.5884,9.8067
12956,0.4315,-0.5884,9.7282
12976,0.3923,-0.5492,9.7282
12996,0.4315,-0.5884,9.7674
13016,0.4315,-0.5884,9.6890
13036,0.3530,-0.6276,9.8067
13056,0.4315,-0.5884,9.7674
13076,0.3923,-0.5884,9.7674
13096,0.4315,-0.5884,9.7674
13116,0.3923,-0.5492,9.7674
13136,0.4315,-0.5884,9.7282
13156,0.3923,-0.5884,9.7282
13176,0.4315,-0.6276,9.6890
13196,0.3923,-0.5884,9.7674
13216,0.3923,-0.5884,9.7674
13236,0.3923,-0.5884,9.7282
13256,0.3923,-0.5884,9.7674
13276,0.3923,-0.5884,9.7674
13296,0.4315,-0.5884,9.7674
13316,0.4315,-0.5884,9.7282
13336,0.4315,-0.5884,9.7282
13356,0.3923,-0.5884,9.7674
13376,0.4315,-0.5884,9.7674
13396,0.3923,-0.5884,9.7674
13416,0.3923,-0.5884,9.7674
13436,0.3923,-0.6276,9.8067
13456,0.3923,-0.5884,9.7674
13476,0.4315,-0.6276,9.7282
13496,0.3530,-0.5884,9.8067
13516,0.3530,-0.5492,9.6890
13536,0.4315,-0.6276,9.7674
13556,0.4315,-0.5884,9.7674
13576,0.3923,-0.6276,9.7282
13596,0.4315,-0.5884,9.7674
13616,0.3923,-0.5884,9.7674
13636,0.4315,-0.5884,9.7282
13656,0.3923,-0.5884,9.8067
13676,0.3530,-0.5492,9.7282
13696,0.3923,-0.5884,9.7674
13716,0.4707,-0.6276,9.7282
13736,0.3530,-0.6276,9.7674
13756,0.3923,-0.5884,9.7674
13776,0.4315,-0.6276,9.6890
13796,0.3923,-0.5884,9.6890
13816,0.4315,-0.5884,9.6890
13836,0.4707,-0.5884,9.6890
13856,0.4315,-0.6276,9.7674
13876,0.4315,-0.5492,9.7282
13896,0.3923,-0.5884,9.7674
13916,0.3923,-0.5884,9.7282
13936,0.3923,-0.5492,9.7674
13956,0.4315,-0.5884,9.7674
13976,0.3923,-0.5884,9.7674
13996,0.4315,-0.5492,9.8067
14016,0.3923,-0.5884,9.7282
14036,0.4315,-0.5884,9.7282
14056,0.3923,-0.5884,9.7674
14076,0.3530,-0.5884,9.7282
14096,0.3923,-0.3530,9.6890
14116,0.5492,-0.3138,9.9636
14136,0.5884,-0.2746,9.8067
14156,0.3138,-0.5099,9.8459
14176,0.3923,-0.4315,9.8067
14196,0.4315,-0.7061,9.4536
14216,0.3530,-0.5884,9.9243
14236,0.3530,-0.7061,9.5321
14256,0.2746,-0.6276,9.6890
14276,0.4315,-0.5099,10.2381
14296,0.3530,-0.7061,9.4928
14316,0.4707,-0.5884,9.9636
14336,0.4707,-0.6669,9.6497
14356,0.3530,-0.5884,9.5321
14376,0.4707,-0.4707,10.0420
14396,0.4315,-0.6276,9.3359
14416,0.4707,-0.4707,9.9636
14436,0.4315,-0.5884,9.5321
14456,0.4707,-0.5492,9.6890
14476,0.5492,-0.5884,10.0420
14496,0.4707,-0.6669,9.3359
14516,0.3530,-0.4315,9.9636
14536,0.3923,-0.6276,9.3752
14556,0.4315,-0.3530,9.4928
14576,0.3923,-0.5492,9.8459
14596,0.3530,-0.7061,9.5321
14616,0.5492,-0.5884,10.0812
14636,0.4315,-0.5884,9.8459
14656,0.3530,-0.4707,9.8067
14676,0.3923,-0.6669,9.9636
14696,0.3923,-0.6276,9.4144
14716,0.3530,-0.5492,10.0812
14736,0.4707,-0.7061,9.8067
14756,0.4315,-0.5099,9.9243
14776,0.3923,-0.5099,9.8459
14796,0.5099,-0.4315,9.2575
14816,0.4315,-0.5099,9.8851
14836,0.2746,-0.5884,9.4928
14856,0.3923,-0.6669,9.5713
14876,0.4315,-0.5099,10.0028
14896,0.3923,-0.5492,9.4144
14916,0.3923,-0.5492,10.0812
14936,0.3923,-0.5492,9.6890
